Id,SalePrice
1565,148862.53546777446
1566,240135.43497487417
1567,81691.26535884952
1568,227421.9395475358
1569,142199.17639254712
1570,136920.82905560406
1571,116864.05431914884
1572,139057.17659099682
1573,213638.47944169157
1574,117075.13262270777
1575,248411.29795553422
1576,229061.6220226882
1577,186728.2366573027
1578,154483.40189154373
1579,152252.2359783846
1580,189804.04818756614
1581,166790.3241011139
1582,127060.29580021824
1583,292926.0256242793
1584,212761.62340176076
1585,135144.02739764948
1586,93798.51676345278
1587,112584.90792263641
1588,150467.20606925152
1589,94915.80720798846
1590,128241.41217535369
1591,95479.74520128548
1592,124309.53787508424
1593,119163.67869672221
1594,143294.51728108077
1595,109817.27763368464
1596,221857.39185441306
1597,209132.55129973765
1598,227018.377754967
1599,184475.37145421002
1600,174489.58689293804
1601,67669.11119197715
1602,124217.02592248782
1603,58808.275084556764
1604,256992.6438413848
1605,231065.82188720367
1606,166976.01760017723
1607,223749.37001787586
1608,219027.7304740759
1609,181769.3706132183
1610,153313.2776264081
1611,145771.3698097517
1612,174195.9284186637
1613,170837.8617436551
1614,128572.45749902916
1615,90609.24879115332
1616,79177.8558213852
1617,92075.91813468507
1618,178558.0423475844
1619,142027.45968880734
1620,160502.09456167725
1621,138635.19125582455
1622,142461.64258809792
1623,252857.66796693025
1624,208305.60503585325
1625,118363.93974800537
1626,166192.7252730132
1627,188478.34921426294
1628,271300.00362877426
1629,178139.9206861228
1630,346823.00103349297
1631,232815.57431371915
1632,247305.06392714128
1633,161418.6182968377
1634,182569.03983986727
1635,171242.18206636576
1636,151311.3500894678
1637,200919.25948408438
1638,180443.83466498955
1639,177052.02496223425
1640,234413.51485061925
1641,177675.4101444343
1642,256055.27884009367
1643,223947.56825943818
1644,238549.2931850525
1645,208356.44373145542
1646,159591.65367062914
1647,151988.84466292974
1648,130081.06736988178
1649,137677.7989706785
1650,110077.66180828497
1651,121920.34052261355
1652,99075.88981384756
1653,100125.23116531245
1654,144716.6585460156
1655,134854.81200504114
1656,142069.8168361713
1657,149981.94246398198
1658,143102.27021005645
1659,129231.81456675137
1660,154426.51545145456
1661,475996.1084977548
1662,395830.14946781757
1663,381055.28587705013
1664,580486.2279157212
1665,310103.28443933715
1666,300227.99283228826
1667,389348.107519551
1668,324429.44819644827
1669,291242.56847708556
1670,342623.6266167627
1671,264796.52523873415
1672,419197.7134439222
1673,290232.698289583
1674,237653.95852284177
1675,196962.3263291501
1676,199788.03685641484
1677,226036.65788222358
1678,472940.23455446964
1679,396352.2215590774
1680,327972.3313291362
1681,246452.2934037255
1682,309222.08460712695
1683,184877.7028951341
1684,171144.31049792666
1685,167014.96659335998
1686,166351.6457931
1687,160105.86714337376
1688,183344.59620852186
1689,186980.5611879882
1690,190406.50035331657
1691,178449.02888778556
1692,245242.07603702426
1693,167152.29206483316
1694,181403.29511269255
1695,162234.24253443215
1696,275968.63523538125
1697,169177.53434553
1698,343004.03546653193
1699,301363.51491935883
1700,254234.152936271
1701,273486.90126127686
1702,240928.8482067791
1703,232152.80329175448
1704,266195.4149902952
1705,220809.24658066177
1706,402233.08993233845
1707,213210.19073962953
1708,209423.63656506242
1709,266592.84339659
1710,231079.95306614475
1711,272907.88771354867
1712,258819.3273635876
1713,296349.82303132967
1714,226354.64591252027
1715,212275.5242738815
1716,182088.91324732755
1717,171373.20388669943
1718,134834.84998884817
1719,205725.77641041405
1720,236488.80844196441
1721,152251.95267089485
1722,118514.7882930119
1723,151141.09148826188
1724,194694.15280252445
1725,232109.26642237563
1726,180843.98020797418
1727,150406.12078930385
1728,157582.37814523408
1729,161561.93489672552
1730,153666.5967128243
1731,114593.88159753181
1732,130248.88745637037
1733,110308.876222229
1734,125006.8788489273
1735,117182.9612867939
1736,105054.34748649274
1737,304510.9332210153
1738,259077.76963708768
1739,221364.5018557777
1740,221139.08284084877
1741,202283.4987543232
1742,171214.29855420743
1743,174610.38220279498
1744,361811.7406162219
1745,214541.65091461132
1746,168762.85063790905
1747,214047.17183565375
1748,217443.16418513365
1749,138564.38067627526
1750,120824.93819831383
1751,242944.53881911666
1752,113038.79375364237
1753,151562.26435162954
1754,193945.17877099087
1755,173243.74258190437
1756,126866.65942901318
1757,118863.94506363726
1758,141990.14839496373
1759,158600.37680673768
1760,154085.69621250586
1761,149814.50129572983
1762,177055.60343760377
1763,176570.59058630082
1764,111718.2952658464
1765,144385.96186738196
1766,192347.51538274455
1767,237809.2532784434
1768,140174.9081055872
1769,164147.86506878398
1770,151027.15776707567
1771,116282.40984350453
1772,138879.6420003401
1773,117246.61802212078
1774,137434.71858920294
1775,135288.75193545164
1776,124197.46705498923
1777,104578.77258235042
1778,142203.11353429098
1779,163358.61850905616
1780,162029.96324945625
1781,120696.20163973467
1782,89522.59022103233
1783,138622.09853047304
1784,122626.31355178323
1785,132458.48517469718
1786,140011.0922318437
1787,151203.37729593806
1788,65376.47205968317
1789,95100.63145349972
1790,85678.19641081465
1791,183840.4211212454
1792,166282.74056458578
1793,126927.15573848135
1794,155196.87216428146
1795,137613.74122284362
1796,136150.4554446902
1797,104200.46788669754
1798,122539.55187670205
1799,104448.78546331757
1800,126389.38829551706
1801,126846.28349705579
1802,122059.3616771976
1803,144841.4410797866
1804,132553.07437268636
1805,127920.89598992608
1806,111022.42681611037
1807,132957.95933691892
1808,121441.35427920098
1809,129025.57212455316
1810,138417.59287226072
1811,99165.35422964688
1812,105464.98211991545
1813,126166.38648864585
1814,103973.82007202013
1815,59829.82506286136
1816,103573.25743760698
1817,118057.47157493395
1818,156669.97105188968
1819,138955.62250118554
1820,49618.79281779591
1821,100036.85641886959
1822,147852.39122584186
1823,43693.384968664046
1824,118466.74080355882
1825,152317.44490856252
1826,113491.81842996052
1827,104666.16103972071
1828,129601.97491961333
1829,104840.92766741857
1830,138239.12595423468
1831,150807.02435487544
1832,71637.29777447482
1833,135346.32510980402
1834,119432.63972956163
1835,124461.82541159472
1836,118566.69189599033
1837,85853.78335571574
1838,119704.56165519574
1839,110353.9159087784
1840,152049.34854708266
1841,122697.89995340261
1842,99288.82555909097
1843,130740.20853535035
1844,133204.53452231459
1845,138824.1511548544
1846,158684.4120605392
1847,171723.0216149956
1848,61108.954422955634
1849,100001.68556319001
1850,113795.22112226329
1851,148981.0195025988
1852,112623.07561507857
1853,120415.75149530916
1854,163443.5509412709
1855,152326.95077269935
1856,213812.31567065185
1857,130398.11377808773
1858,145570.5978633159
1859,125744.29375194228
1860,150491.82941800577
1861,125125.67401203851
1862,326948.73669871554
1863,299551.09745723475
1864,299678.5318965753
1865,349621.14414819644
1866,334039.4359226636
1867,212838.53970490105
1868,283504.53221899533
1869,197116.47838057086
1870,218512.3575830201
1871,246391.4049030348
1872,168422.5070926294
1873,246263.69776002908
1874,153919.24779027427
1875,204009.24751667478
1876,201541.8987088674
1877,209524.27970854298
1878,199067.491717737
1879,133441.32606584675
1880,130582.27935438753
1881,238237.32807428675
1882,240687.31692096402
1883,181469.14373654153
1884,203800.12836440574
1885,222811.86406121147
1886,282403.0205952374
1887,207810.45106712938
1888,256452.69289330672
1889,168370.42855884414
1890,107500.24413275057
1891,114129.75223814332
1892,105900.51589083357
1893,138547.0225019662
1894,117553.23277740816
1895,132860.93215782032
1896,121256.13260750526
1897,109371.49008268396
1898,118626.95115065904
1899,162066.53536526332
1900,148824.33788201335
1901,181407.26740570596
1902,168829.68687883182
1903,237648.5915339618
1904,139460.28152446807
1905,192607.05702646467
1906,121703.64652438175
1907,196255.99958857047
1908,111642.18084484106
1909,129266.44938441589
1910,118014.68169252055
1911,227471.49982456738
1912,345319.42459143925
1913,151009.72273104457
1914,47056.74207944883
1915,322643.57009912457
1916,74900.54984322994
1917,218598.176977014
1918,140913.37568638398
1919,176989.86451760033
1920,156803.8686736556
1921,399403.20040173
1922,323945.2447072573
1923,223797.6630383827
1924,232465.07642094087
1925,186035.63970441045
1926,394236.04251858854
1927,135446.95855109955
1928,163463.53494823596
1929,126801.46281068986
1930,128350.58611055909
1931,135166.81942575856
1932,131110.13709785833
1933,186564.9974375894
1934,181693.10830297624
1935,171503.64376302675
1936,199355.2346676423
1937,184819.7806142245
1938,175930.11264258507
1939,251704.9885962564
1940,204794.85176750776
1941,166378.5856078164
1942,173646.09387485165
1943,234754.27042991784
1944,423646.18973980437
1945,440679.4933642545
1946,136639.896742212
1947,339947.67837119283
1948,193727.33006029855
1949,260822.9936877013
1950,183022.641921614
1951,230782.44244077685
1952,199297.95771277839
1953,165683.5927148607
1954,179645.36230730888
1955,134567.1448310959
1956,316995.19738411234
1957,156878.8756304211
1958,267518.3152964645
1959,150459.17985863896
1960,113262.53594812116
1961,118482.66696928114
1962,97388.32083169415
1963,108811.46280423338
1964,109637.00553564072
1965,146100.4160611597
1966,148638.01517076528
1967,287139.3221888313
1968,421494.9898297153
1969,394922.3093015897
1970,413935.0387389852
1971,500246.1104953255
1972,364351.8267074102
1973,269066.7371103635
1974,343286.6363723633
1975,631455.4553162346
1976,272713.8733954551
1977,346090.74228937516
1978,340355.30318662693
1979,325595.8047789441
1980,220734.19836444134
1981,350665.58395966724
1982,220302.8935322078
1983,199300.28151189495
1984,164789.80396883117
1985,233485.76078561207
1986,217458.3732515799
1987,190928.0844497251
1988,171677.1932619756
1989,187495.3640920299
1990,207545.28966137947
1991,235092.13003587522
1992,214340.04471739643
1993,163778.14053803185
1994,236056.03200259872
1995,182590.43666253574
1996,268618.58416654955
1997,315181.53890511254
1998,304836.4638928361
1999,277827.6893337543
2000,316800.16591355193
2001,273621.34387587383
2002,237423.22883164464
2003,242250.00666368866
2004,264990.2755931767
2005,205881.4659910988
2006,224354.7177184097
2007,255378.71822932805
2008,226269.6066124498
2009,200637.08142424934
2010,193304.9542206156
2011,135503.56580806177
2012,172714.1600098338
2013,175189.01229495456
2014,187801.86920305245
2015,206800.39833085754
2016,189163.7067719818
2017,190570.04460984748
2018,107628.36040061226
2019,135175.22350598432
2020,91783.48916898544
2021,96060.3273301671
2022,198243.22596776808
2023,144215.09309158692
2024,288289.01425637567
2025,368418.5971741803
2026,183403.4248334567
2027,161593.081565523
2028,148953.51945000657
2029,171520.09632651656
2030,277046.9960743176
2031,232129.6188961922
2032,250726.46030798007
2033,266487.32067107677
2034,167706.41273105063
2035,244482.69127188672
2036,194480.3828750814
2037,280052.1163495193
2038,319069.43872202915
2039,221596.2151728243
2040,293379.2765540863
2041,329917.7404733962
2042,215740.59770777452
2043,184500.53537798068
2044,172071.9178098139
2045,196313.70166145696
2046,208382.98242947322
2047,141076.20730237875
2048,140656.24052955932
2049,142175.4918346406
2050,161511.21305204555
2051,106087.15622127987
2052,121204.4497908454
2053,146676.25457454327
2054,90472.53607618192
2055,144687.13368570857
2056,144035.46827455462
2057,108040.68881479175
2058,210530.19899741266
2059,132576.97271885205
2060,180346.51171420625
2061,170490.25530591785
2062,128706.67094676878
2063,124516.05000329403
2064,138262.4453259531
2065,108127.78840088082
2066,159226.70938116062
2067,94891.40432745701
2068,150706.32714652465
2069,88310.39467232443
2070,114598.29288277561
2071,94476.7038235
2072,137299.15032251296
2073,127417.88020108851
2074,193311.69794576152
2075,151109.7319465344
2076,114187.86961396143
2077,166044.44840109107
2078,124075.94642234748
2079,126170.5379988817
2080,122895.62642520151
2081,127180.84804784412
2082,111208.42320266014
2083,150517.8672450721
2084,111389.53071417403
2085,122108.70138020309
2086,110139.00326137287
2087,118455.27941849238
2088,100599.93156402356
2089,80039.12472401955
2090,124641.50494611757
2091,123921.87221403161
2092,122242.24793449546
2093,106725.25255261845
2094,105194.37706944156
2095,157282.37793636855
2096,82789.61200188418
2097,106970.77684966868
2098,151844.81925007334
2099,57711.51617055211
2100,64712.6635176937
2101,102522.68920410908
2102,110473.51396979387
2103,110321.45051421037
2104,110454.07640994841
2105,137824.17722604808
2106,99020.53307028604
2107,183817.51495454187
2108,126896.01855207521
2109,116590.22821981786
2110,121538.19296868095
2111,144924.8343096889
2112,134121.507539019
2113,117737.63752624302
2114,124982.11972165573
2115,164993.03032086187
2116,110552.53704682674
2117,153132.67785446552
2118,119980.1047753964
2119,120866.22059651159
2120,115295.08605439827
2121,121084.14382286671
2122,123261.01406537567
2123,81184.63136980718
2124,148282.29866219166
2125,119516.83199717638
2126,153241.92370013418
2127,173066.77859535397
2128,116924.86933361535
2129,73758.41831408856
2130,141220.46968259307
2131,137447.72403710577
2132,105417.25387775879
2133,120632.73783797803
2134,117660.93456788997
2135,130474.45072676624
2136,73093.30011119894
2137,106596.25174561077
2138,131855.05370265726
2139,145501.86387243978
2140,139328.48030809363
2141,156225.12116189866
2142,135489.42008222133
2143,143079.08948713122
2144,132654.21031846493
2145,141147.0545113233
2146,175851.0187646111
2147,139084.8164039511
2148,129085.99966312054
2149,136019.32086006826
2150,225441.9578974407
2151,111379.38485152656
2152,186020.98063932656
2153,163050.82568827018
2154,97741.42168535851
2155,138141.02869067655
2156,276507.42296354857
2157,232232.25788329417
2158,234953.6696104065
2159,198866.8028313887
2160,180026.56206608226
2161,232640.76427015063
2162,431078.22287128225
2163,365927.50307669793
2164,235029.66967416124
2165,216880.52536640325
2166,156539.65979046928
2167,226317.3667122317
2168,210523.61324472533
2169,198134.15896043967
2170,219987.28078889774
2171,165420.0287996345
2172,131887.6136036
2173,176257.06726757137
2174,229937.26858962627
2175,270293.19646176253
2176,311561.6079405058
2177,235235.51832025667
2178,210812.9691743516
2179,135144.85553756583
2180,207305.8492680247
2181,201273.29788193098
2182,225220.00249273382
2183,190561.85939587784
2184,116671.6497840861
2185,118821.9084110723
2186,147694.73022021225
2187,141437.8334501968
2188,139472.55263533062
2189,260876.8748883146
2190,81794.71610419694
2191,77441.17518191136
2192,70382.29170137938
2193,114781.21922207082
2194,102186.43503870883
2195,113647.63611893402
2196,99583.94505752076
2197,123297.71405644117
2198,153126.78586444884
2199,218220.05542735712
2200,151037.190949824
2201,146603.74775966688
2202,223328.64078630178
2203,142595.96977860536
2204,183437.38869430235
2205,129940.59945300664
2206,133563.459262961
2207,243041.26792118303
2208,275302.5215625361
2209,262863.39929940767
2210,119752.4748227949
2211,111921.85230407461
2212,127029.52556261215
2213,107079.96401545791
2214,116888.83092794969
2215,102956.03668107366
2216,150390.20607062886
2217,71226.85909302167
2218,66333.82564553237
2219,62821.50376715471
2220,59373.087280079635
2221,320281.82124748407
2222,297645.8790241245
2223,286084.5347926637
2224,201173.4895970557
2225,125273.00940760327
2226,190418.70189216678
2227,189217.19304013808
2228,273569.1413315454
2229,250050.75130911666
2230,155659.45369094785
2231,219304.97332092546
2232,188508.7191186643
2233,189168.0834872855
2234,238701.8424970284
2235,221254.9150695822
2236,253901.7572383049
2237,306424.42323509185
2238,195104.57487099423
2239,116704.41836421766
2240,153305.76192594628
2241,201093.6606914803
2242,125922.88865303519
2243,119494.71009252145
2244,109286.58596870993
2245,111927.78538335844
2246,144295.9237791136
2247,110677.39430213487
2248,126047.18541338686
2249,120330.34949033085
2250,128226.2810327554
2251,121528.65345129812
2252,185682.50502016724
2253,159156.63996398644
2254,178054.6211107977
2255,182450.66291248502
2256,165194.11236956902
2257,208720.72627128757
2258,158197.2277831859
2259,174958.25624504904
2260,145836.88086461773
2261,208536.55603555436
2262,228402.63872899956
2263,430666.3048314364
2264,598764.7440044428
2265,148206.13729562704
2266,348895.62768804946
2267,411160.2476856282
2268,514769.1021411111
2269,148360.87702329675
2270,196501.0509531686
2271,209212.30371669878
2272,177558.56950618952
2273,155495.00545181884
2274,185439.0460256306
2275,165896.10100901313
2276,188656.27444337745
2277,184669.69124747778
2278,147350.2752323115
2279,138345.24251281333
2280,117476.39762230482
2281,158936.28989495948
2282,185315.25763454946
2283,108774.68088225242
2284,123436.32820018672
2285,152090.33118805246
2286,124289.60909789341
2287,373185.77294336795
2288,276635.22224956786
2289,358789.5484126566
2290,466743.8806993806
2291,343863.96447180846
2292,452206.4471747699
2293,497315.45797797106
2294,404613.25256733596
2295,487601.08152029297
2296,286449.1565656943
2297,366401.6349544828
2298,379583.6373736154
2299,353146.09711344884
2300,326647.6633156819
2301,316645.6839226873
2302,255387.6278738782
2303,238575.10257139106
2304,237350.62071853012
2305,198621.15387349675
2306,198412.4324280385
2307,208909.81683752057
2308,252514.22879343602
2309,294985.250566066
2310,206631.22570870016
2311,206672.5587670834
2312,184020.6895661519
2313,174879.14179995403
2314,182556.5120548157
2315,181161.28869867927
2316,200370.35580216665
2317,197844.7366638438
2318,182474.07094890077
2319,184172.04023641153
2320,182184.25912549527
2321,239448.82122295388
2322,183478.36488117403
2323,200248.53878425687
2324,174095.36828426385
2325,211240.47855137076
2326,174542.1404416873
2327,198765.05298502784
2328,215746.4503875584
2329,197573.67855379698
2330,185875.64123956306
2331,337286.8435644547
2332,388693.16126305494
2333,308101.0187528558
2334,259995.23467426182
2335,279545.5902765427
2336,308279.67176157085
2337,190711.94366400986
2338,249408.67032714034
2339,202413.3225370079
2340,383913.2195341921
2341,211141.97836839844
2342,226450.59496462322
2343,217747.2866644529
2344,204794.0636060727
2345,220036.6531795486
2346,217136.95674277438
2347,211322.11375297199
2348,242165.07513137494
2349,185493.10207543737
2350,320059.96879361424
2351,279835.6601390152
2352,255289.10427794477
2353,262737.3386081749
2354,145410.92414081038
2355,144121.28078318774
2356,148750.17933520343
2357,190479.6366705104
2358,200468.11161923382
2359,131621.2421665436
2360,114763.23495441237
2361,149467.08803788887
2362,282790.73312854866
2363,135040.75666673883
2364,139748.29509126573
2365,214757.6901293975
2366,189376.04802076847
2367,218405.27331647588
2368,211642.93938013306
2369,221472.04210267364
2370,167293.49827632573
2371,163529.58583883377
2372,198903.59559986106
2373,287125.1660431584
2374,339321.7333099824
2375,244501.86380227725
2376,298830.52900808246
2377,348778.4409007536
2378,172260.93872401485
2379,195636.1871269747
2380,147571.8275144379
2381,172227.98080710066
2382,199160.47041437653
2383,200462.7012205074
2384,240179.81847654592
2385,158942.75037857122
2386,131837.79149789133
2387,131547.54259623267
2388,97349.38550213176
2389,112558.74163459291
2390,157260.49363424393
2391,135735.851377499
2392,112963.48896590284
2393,186345.16402824013
2394,144768.5423608641
2395,211560.5423749706
2396,138155.03329826362
2397,234597.95410656894
2398,129505.4168921616
2399,68513.930785959
2400,70941.8818680353
2401,127162.08599934938
2402,139473.91369264512
2403,146814.8420389019
2404,152117.84854758324
2405,152834.1523352162
2406,138477.61088979788
2407,129787.05311945398
2408,137361.62374305126
2409,120733.97792165406
2410,165778.71694709858
2411,114467.16305635872
2412,154601.39065671054
2413,125859.82772851016
2414,166985.1386883257
2415,138301.01212748158
2416,124426.272794337
2417,130141.19515601896
2418,133671.72069872182
2419,129079.21264598683
2420,122416.37095694274
2421,156258.83540089987
2422,106351.74083688387
2423,121958.40280296892
2424,158046.117308997
2425,205126.8923063197
2426,127473.92858964132
2427,134908.25477134908
2428,174960.65253188965
2429,109941.4203430073
2430,130721.48374122387
2431,107295.5810699805
2432,146996.67734418839
2433,143961.32999362357
2434,138175.92771132995
2435,152193.2052408172
2436,109286.62739734825
2437,105513.55403422414
2438,121435.49867916049
2439,99611.40767261203
2440,121706.15591647482
2441,86209.2925349963
2442,94418.5949791422
2443,127040.62695693526
2444,141744.28833713479
2445,94565.00404785825
2446,141470.7879646615
2447,177925.87700439687
2448,123786.05338766373
2449,107936.67830766203
2450,149229.72441639125
2451,94813.2713036404
2452,198340.4221947676
2453,97755.83538212728
2454,117122.76638492262
2455,104782.58442842684
2456,169119.45668907452
2457,157362.65481296094
2458,134012.98519322614
2459,122564.51743973514
2460,142726.52350481978
2461,129122.60298600436
2462,136441.22975296277
2463,127394.19444303063
2464,189437.66680822676
2465,134288.90974824314
2466,125335.95571713957
2467,120547.41214952663
2468,71976.42598418068
2469,95162.67077379645
2470,191677.88998565945
2471,208618.19752412316
2472,168534.04943053087
2473,122373.09332304302
2474,72308.46187241041
2475,214123.37015443278
2476,116193.68107982221
2477,118250.00768006321
2478,160350.17088658517
2479,108144.04647362464
2480,156625.57815386637
2481,118048.44859977842
2482,112798.17494182398
2483,106819.71643110155
2484,121497.45985431371
2485,124838.95007612316
2486,153212.62963965235
2487,149410.21574741768
2488,166187.35471753217
2489,151111.8756807284
2490,139780.10309266823
2491,87099.21061847477
2492,188187.14839072755
2493,150718.51840951652
2494,132484.4800078336
2495,82189.5248336222
2496,225216.1937133784
2497,153725.43500496188
2498,112440.95966413963
2499,82747.37746569974
2500,127880.67078238158
2501,140692.02598353435
2502,137111.91579430277
2503,89349.06884292945
2504,205162.63774325367
2505,244636.89154465758
2506,241097.06145509068
2507,270724.38650335727
2508,244066.18567109684
2509,220267.91658327973
2510,214959.16377393628
2511,174439.99375196508
2512,212170.32412385163
2513,223708.87813487445
2514,302996.6290292739
2515,154047.7116098731
2516,176908.45664417834
2517,152937.08277298705
2518,160022.13187838276
2519,239195.32982886708
2520,222235.4962494283
2521,181890.64203689006
2522,223938.04251459346
2523,115578.00199433889
2524,135845.8726990597
2525,153970.01271661988
2526,136086.4905595111
2527,114457.92815874398
2528,142046.1809762393
2529,123864.59642277868
2530,129201.29942995067
2531,262262.82839475945
2532,226682.42390401338
2533,191048.57448035528
2534,239962.21553911804
2535,288047.319479783
2536,243985.36449366086
2537,250528.2998212211
2538,182639.31985436525
2539,186142.74180004728
2540,179313.9855460988
2541,179018.8961339651
2542,167502.49715313665
2543,117100.61078103304
2544,119488.9882082229
2545,132636.0921188319
2546,124265.74613188134
2547,116414.30252984312
2548,147692.33361491442
2549,153544.78157420576
2550,976713.4193020137
2551,137648.00384142715
2552,130968.7865030218
2553,77396.84027026074
2554,88580.6962921974
2555,121445.14307814793
2556,99032.11902816454
2557,105769.33125908065
2558,131739.37866497893
2559,132954.45378727678
2560,154872.43761403352
2561,144574.07029234743
2562,157785.4996895436
2563,157471.5165917453
2564,230912.43064755615
2565,151020.2449951378
2566,180791.06925364202
2567,143759.63113658194
2568,200095.5982888976
2569,249086.08296406863
2570,118236.80330632885
2571,205825.6742105331
2572,167731.44703541152
2573,228149.69857853587
2574,302495.5352707812
2575,133210.81482032806
2576,124322.265090898
2577,151401.6842750224
2578,78311.21838616974
2579,57851.710476029286
2580,74466.85483164337
2581,91261.47317969291
2582,90783.08724450665
2583,294027.17467705125
2584,176548.8948131409
2585,187967.19300115146
2586,226510.93937669494
2587,195632.24890230087
2588,152006.76346515992
2589,144249.4963752905
2590,201010.173224218
2591,231282.9971334201
2592,213843.16632173074
2593,285173.7843802524
2594,175321.61760248808
2595,192917.57798327727
2596,277692.50475760095
2597,185124.10714940954
2598,290971.3104732159
2599,382132.8753438429
2600,163616.02373035366
2601,130431.2759966365
2602,81772.41588679179
2603,97911.94807741005
2604,89645.60593167192
2605,82515.8179843658
2606,140681.83453806507
2607,197496.82045167
2608,173391.35064747487
2609,166436.97063551174
2610,109592.15770510472
2611,158609.271060814
2612,162927.92662330787
2613,130608.9785514982
2614,127369.91994606283
2615,158371.6986870569
2616,142693.46084167348
2617,191531.9294608962
2618,205579.63645910867
2619,202835.11419167064
2620,190373.4304417764
2621,175384.23730810604
2622,184180.2825908613
2623,238140.36361266207
2624,300657.0895250402
2625,294380.8871680837
2626,177938.28130075076
2627,169456.49274077086
2628,563600.5886214657
2629,588407.3206697854
2630,397579.4523164902
2631,531785.8515763897
2632,460653.32754193194
2633,332176.7287436625
2634,501653.52440289495
2635,150900.84562455863
2636,166158.86900755393
2637,176644.75629783992
2638,278471.3161140004
2639,184596.96305246124
2640,152166.48507908877
2641,103773.74841633078
2642,186060.47122898776
2643,109254.79621196125
2644,118838.99058837225
2645,112894.9343672138
2646,97503.77428933946
2647,109000.40987562155
2648,144286.65148256128
2649,153380.90310534445
2650,141115.25339757267
2651,143719.25103594497
2652,406447.77621524065
2653,247665.720882914
2654,256835.07137355898
2655,439274.231177332
2656,319381.0938841479
2657,356958.3848630486
2658,307844.05254214094
2659,295202.08658422204
2660,357285.25507485925
2661,353017.15091595775
2662,378677.08494060684
2663,278745.74413399264
2664,282037.2907012475
2665,325215.632081336
2666,276500.868122002
2667,169067.7395751468
2668,177468.77544207306
2669,182498.0493307494
2670,270283.1744206312
2671,183143.6556645193
2672,194440.66916706532
2673,204343.6489616186
2674,199402.93209071466
2675,181515.2990727235
2676,185515.68912821836
2677,196903.9205628502
2678,230322.99249449244
2679,258053.7523498971
2680,290542.15438027144
2681,408178.0239060028
2682,316380.13338289846
2683,571384.0141973392
2684,306955.41147842904
2685,327694.0055248697
2686,237844.91867238822
2687,294995.0543072883
2688,203270.39771124185
2689,214725.52707394838
2690,429846.294809745
2691,196435.51711155896
2692,143172.07216023435
2693,202985.03832719114
2694,134118.62227520664
2695,189350.49446268962
2696,183141.30633524657
2697,186879.37620526756
2698,195349.71962449586
2699,172991.24945300998
2700,155439.07578608647
2701,134287.43555242487
2702,105695.04852872297
2703,122499.14901753588
2704,143323.94553310532
2705,111881.32931033698
2706,104247.95332906852
2707,115343.19488869165
2708,132218.23855709154
2709,101886.36765033957
2710,126182.0048898155
2711,263324.97570220503
2712,410939.9888155555
2713,177981.65665919273
2714,146183.10282580036
2715,174900.45433392245
2716,141723.60570104618
2717,201728.66677509973
2718,217123.3007824777
2719,147558.00527109994
2720,177276.69280999378
2721,130464.77266694952
2722,160948.95359891234
2723,131134.42952587112
2724,125929.27570663353
2725,128186.24746325758
2726,153936.14311523383
2727,167311.0959087851
2728,172768.72601678973
2729,143279.89573458675
2730,151359.26208460794
2731,122712.20502992795
2732,136888.4049027377
2733,154486.13581760385
2734,114248.73965304832
